	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	max_x	max_y	max_z	max_tot	median_tot
0	0.010867	1.195601	-0.99218	-0.016358	-0.001898	0.000207	0.21064600000002542	1.1705089999999956	1.2772419999999993	1.6452264842328115	0.6921155292095402
1	0.010867	1.195601	-0.99218	-0.016358	-0.001898	0.000207	0.21064600000002542	1.1705089999999956	1.2772419999999993	1.6452264842328115	0.6921155292095402
2	0.010867	1.195601	-0.99218	-0.016358	-0.001898	0.000207	0.21064600000002542	1.1705089999999956	1.2772419999999993	1.6452264842328115	0.6921155292095402
3	0.010867	1.195601	-0.99218	-0.016358	-0.001898	0.000207	0.21064600000002542	1.1705089999999956	1.2772419999999993	1.6452264842328115	0.6921155292095402
4	0.010867	1.195601	-0.99218	-0.016358	-0.001898	0.000207	0.21064600000002542	1.1705089999999956	1.2772419999999993	1.6452264842328115	0.6921155292095402
5	0.249046	0.963801	-1.361425	-0.017882	-0.002104	-0.001698	0.3162420000000026	1.174186000000006	1.1179759999999987	1.490200169891268	0.5884808541703005
6	0.719189	0.438306	-1.382878	-0.016422	-0.001605	-0.003797	0.6186119999999988	0.9218059999999895	0.9161199999999976	1.1628533762835453	0.6581845321305784
7	0.632593	-0.013234	-0.574923	-0.013088	-0.002857	-0.004179	0.6062819999999931	0.885704000000004	1.1328639999999996	1.1857122437261054	0.7128280192360338
8	0.356665	0.228329	-0.532065	-0.012917	-0.003808	-0.003194	0.472233000000017	0.7150979999999976	1.0574900000000014	1.1236852853005623	0.5789515631708688
9	-0.129648	0.474297	-0.503512	-0.013228	-0.006502	-0.002388	0.47357999999999834	0.789746000000008	0.8804169999999996	1.1419226220410106	0.45594666421084945
10	0.102038	-1.482369	3.943851	0.005342	-0.006791	-0.003373	0.4709670000000017	1.2507990000000007	3.095158000000005	3.2459766609224174	2.8866133985470794
11	0.582822	-0.707343	1.615595	-0.002564	-0.004714	-0.004716	0.6795560000000052	0.5914750000000026	1.622636000000007	1.7326014859493826	1.499742127725903
12	0.27825	-0.365919	1.900701	-0.002692	-0.006655	-0.003657	0.6148270000000053	0.33124499999999557	1.7898349999999965	1.817794418368035	1.5452410802518692
13	0.094866	-0.356305	2.082676	0.000184	-0.006875	-0.002508	0.5404459999999887	0.19703300000000468	1.6472459999999955	1.6761147921273094	1.405939121326742
14	-0.045311	-0.45672	2.131154	0.002588	-0.007412	-0.001982	0.4968730000000079	0.3237310000000093	1.4459099999999978	1.477338114943899	1.164921210333719
15	-0.076776	-0.594794	2.254341	0.004978	-0.007937	-0.001829	0.5288630000000154	0.474513999999985	1.3601139999999958	1.39955780757245	1.019462575889194
16	-0.129501	-0.542333	1.836519	0.006714	-0.006776	-0.001027	0.43621400000000676	0.4778570000000002	0.9162970000000072	0.9428100181102282	0.5758531217544645
17	0.036641	-0.833028	1.769949	0.008649	-0.006482	-0.001519	0.5326050000000038	0.7373439999999931	0.761230999999988	0.9415616128379419	0.5352581807118841
18	0.047784	-0.599588	1.08866	0.007241	-0.005812	-0.001044	0.5201320000000038	0.5350459999999941	0.6373540000000091	0.7598466994598497	0.43451400191072675
19	-0.062136	-0.480607	0.833079	0.007462	-0.00571	-0.00058	0.4407680000000056	0.4468230000000091	0.9155350000000055	0.9562042590963469	0.5664078476627986
20	0.003823	-0.539266	0.677952	0.007827	-0.005145	-0.000768	0.43623600000000806	0.49280000000000257	1.0560720000000003	1.1128334089647025	0.6918383434509783
21	0.227746	-1.001951	1.086403	0.011032	-0.005304	-0.001498	0.6149470000000008	0.9113609999999994	1.1444969999999994	1.3690216076757067	0.7989972785598262
22	0.624506	-0.717132	-0.241977	0.007146	-0.002019	-0.001944	0.673490000000001	0.5904950000000042	1.5435040000000004	1.6452957692053352	1.2986696819049088
23	-0.087812	1.489767	-2.794983	-0.001271	0.00361	0.00516	0.6744979999999856	1.149246000000005	2.464266000000002	2.72924689001087	2.5039209657301864
24	-0.221592	1.693858	-2.91003	-0.003567	0.002	0.004412	0.4387039999999871	1.3962810000000019	2.552747999999994	2.830166124199959	2.6044064538124836
25	-0.506816	1.913949	-2.637039	-0.000588	0.001493	0.005935	0.39193199999999706	1.5361589999999978	2.494644000000008	2.9289535169848677	2.758017534860479
26	1.363379	2.683501	-5.501019	-0.010428	0.012092	0.003579	1.8712349999999986	2.43335900000001	3.979495	4.777218569558129	3.9614067702727795
27	1.346276	2.56249	-5.412778	-0.009624	0.011077	0.003517	1.8495769999999965	2.325306999999995	4.013978000000002	4.747080276099302	4.004967419697547
28	1.140294	2.709838	-5.504333	-0.009861	0.011279	0.004211	1.739694	2.431810000000013	4.076343999999999	4.804682996711022	4.035330680152491
29	1.98927	1.396465	-4.39158	-0.002891	0.011979	0.000306	2.0263320000000107	1.3736530000000045	3.4272159999999943	4.127937280312535	3.5133890564738297
30	2.126391	0.556962	-2.826411	0.004592	0.011814	-0.000425	2.0935360000000003	1.0471100000000035	2.632579	3.329095778172053	2.7648313777858124
31	1.343953	0.71172	-1.621602	0.010511	0.011264	0.002179	1.6515250000000066	1.5240870000000086	2.2586980000000096	2.756034461973394	2.1419668689546776
32	1.569036	0.799215	-2.033988	0.008648	0.011389	0.001806	1.8264939999999967	1.4653589999999923	2.402155999999998	2.977091652638357	2.402513350967692
